date,AK,AL,AR,AZ,CA,CO,CT,DC,DE,FL,GA,HI,IA,ID,IL,IN,KS,KY,LA,MA,MD,ME,MI,MN,MO,MS,MT,NC,ND,NE,NH,NJ,NM,NV,NY,OH,OK,OR,PA,RI,SC,SD,TN,TX,UT,VA,VT,WA,WI,WV,WY
1989-11-01,79.5150051222764,77.0164033726237,78.4346158123516,81.1472335547452,78.8049320405192,82.1520296065802,81.8515458360766,88.8765304151537,85.6327068821666,79.7401376313668,81.6765514281904,81.49244226535,84.4305073845668,80.7151596724041,80.7499420196036,82.025735284955,81.021362207697,79.3261698101288,73.6214146533993,82.5415515880504,86.0841735915154,82.3821208185009,77.0323485660429,86.4128082896701,80.5852453242252,75.3201920057892,81.9727029620608,83.8133500448944,83.5685987337351,85.3073279598466,86.8240119409026,80.9073013949104,76.4264056688174,82.4706834756098,77.427156400307,78.6945975908073,79.8453893335496,80.1398319352154,79.330846448693,84.8970708176209,80.6293617918974,84.4979108984755,79.6118525562059,80.1716919078653,80.9951362864804,81.5728525078077,85.0087460371039,82.4755013385166,85.2846983306895,69.6685172862056,81.1562111589217
1989-12-01,77.0714181673662,76.8546822505804,79.7040776327568,80.6772303628016,78.7511048410622,82.0408516727881,84.1027281483742,82.8626138818927,87.4886648655939,79.7410450481902,83.2340208431772,80.3538520146721,85.0228194970689,82.0978815264028,79.3470447088417,82.3693607467966,82.3094923250155,78.0859544949923,72.7426005270527,82.076578501821,86.4750138284247,81.4933156413445,77.0093344848357,85.4632767640427,80.4968425344123,77.9308650752058,81.9962647520568,84.095509740314,83.5888014354907,84.4081409415652,86.4687681302587,80.6018237780202,76.281048446374,82.7941237155371,77.7341075241941,79.0074364643735,78.6111765926652,81.3859577019211,79.0085319603098,80.7090478253322,81.5321484515685,83.0721628889244,79.7883651752599,79.5126850293634,83.3853884967039,82.4291240451089,85.1859319195871,81.9440819145809,84.7860983439049,69.6017483209504,82.070617791461
1990-01-01,76.5486132628961,76.9778937870644,79.8621606925581,82.3386929502317,78.8075012108333,84.6857639379301,85.1339863036355,84.8323930034576,83.6748155316814,79.6648552050485,82.0875105238812,79.4463930820397,85.0763200667236,84.536225919099,79.4578524819699,82.3053033893696,82.752759263379,78.2066679277984,71.7468569513475,82.491504325527,85.2282107616323,80.7789856961441,75.8881894770424,84.2621172540348,79.8582447665134,77.6124251628342,81.4056117262695,83.6110334525468,84.0115184363117,85.1269264331513,86.1679010567671,80.7975249290413,76.5063944769735,81.6637411262871,78.055627325296,79.7355547499872,76.8367743998865,82.6600681058061,78.9063548319054,80.2764803402777,81.9250587834978,84.4528237813273,80.3474233965688,79.2810640803952,81.7333881663351,83.0103945591299,86.2597321855525,82.31117711481,83.5224343881791,69.0934510844968,84.4564333861806
1990-02-01,76.2952736210192,76.2931071777826,80.4584615089121,82.3128937048366,78.4451035053385,82.1506348680328,84.5779003653019,81.9418354536902,81.4127122348771,80.7905333180922,82.583951207353,80.3391486836339,84.3019518677673,82.6479249973715,79.5054914743916,81.7609876826032,83.3654066636994,76.5957168864682,71.8497192011695,82.7753701688865,86.8090723959934,81.1817247493333,77.0319450523838,83.3015773075216,81.0922435411139,76.9772961141044,82.097291200927,84.0879996346129,83.8335671213777,84.580636367873,85.0336546594532,81.7045279093701,74.1354741688786,81.8540073750491,76.80328497408,79.7390137302996,79.5582308465251,82.0242099361744,78.0764341784649,79.5488109740916,81.968070312849,84.6882780332838,79.9945746217953,78.6657128129732,80.7565051502708,84.3030552391678,86.3429464820405,82.7309573790887,84.9134810179049,70.1034714158892,85.1776361045002
1990-03-01,76.487171780704,78.936117461055,77.9785684938661,81.4149176031155,78.3622520000328,81.2160718802198,84.6968546323054,80.1081187855143,83.8406463274383,80.7535579875529,81.2551125856758,80.8494068430309,85.5407981481042,82.4420162116841,79.5266072988898,80.8810491076205,82.3193994756409,76.9346222448928,70.2085653473502,82.0203786472532,86.8380722014346,80.9175611285585,76.5011896317044,85.5278982361218,80.1412578931091,75.6715365924288,82.3032228219343,84.2745426080768,83.1285499552261,84.9671990920748,84.5787017859005,81.3803230714831,76.1636852234762,81.9264475958075,77.0063341143654,80.9893663766055,80.2103230776746,80.3372968746694,79.1675537121939,80.2965847898534,83.0684224927526,85.4117580793743,78.0140536889687,79.0600292771633,80.146802975279,83.2510697055207,85.9185126289624,81.4261526570964,84.8471424796622,69.6566375433603,84.2726999607019
1990-04-01,76.4128174964371,78.3237065526392,78.4683429204606,80.9395343502229,78.3848664483525,82.5307708424307,83.8982798234113,79.7855868391227,83.1656635478566,80.6084240839755,80.3855737582473,82.3454509333242,85.0876948316859,81.6800636907165,79.6319497959011,80.6435218487718,83.0411480358958,75.8881441381263,71.3199009909655,81.9789317764997,86.2948404001679,80.8240443679607,76.8019552814209,85.3436180870257,80.5494201680135,75.8766019762027,80.8116085392029,84.3151958587478,83.4431375549024,85.1617672538642,84.7359333140738,80.8542328989749,76.1728370904648,81.9250373526395,77.1561918525102,79.6106038533303,78.614232098868,79.6386041420031,79.1260524012338,82.6476624925421,81.001597245668,84.9418937808869,76.4795375294372,78.9080972218963,78.5752013571027,82.8084004047695,86.9339939780709,80.6211706575138,83.8530471790881,70.7653218056778,85.6579905134537
1990-05-01,75.47360070385,78.1789343998686,78.4676543649775,79.7283159214729,77.6806251145202,84.2197680278849,85.1192679732282,80.3200412384148,83.3483161192,80.8237600832527,80.212653323624,83.070022865141,85.9272121634433,80.969721018004,79.8805458108333,80.6337624749185,83.4816877888405,76.9132894445483,73.9328640275644,81.3292501862286,85.2612700360956,81.5989503650467,76.9163478055405,87.6782051433935,82.531105031807,76.4702541669751,78.5874823787073,83.9576665888706,82.7475070792406,85.8970491442417,83.2942215417701,81.5861609943442,75.3698326124782,81.5973214212602,76.8615209689709,78.6011807520571,78.7910394508539,80.8364101147165,79.7631432667171,80.9178537838089,82.9437523207543,84.999306491177,77.364322354914,78.8041615229977,79.1303738442079,83.6261998134391,87.8064102921241,79.7636285563036,84.5324439279611,70.024781337643,84.1468459418196
1990-06-01,75.5555029174088,75.2067690992507,78.089331434233,82.0763303660005,78.719773950131,82.7814920049168,84.6086611697675,75.6370470213501,83.203356280388,80.4453333204516,80.0167502047086,83.820510640048,84.9827013537845,80.7128284739741,79.8366162630591,81.2304750219777,84.351092006817,76.5434704333856,72.9071366440053,79.9715771014661,84.7033987425294,83.1847531105477,77.060629019563,86.5171839544613,80.0356228247548,73.6139054787812,79.784381342085,84.1142738072318,82.8176159224127,86.9531358760946,83.1454390491607,81.2156510118992,74.7478572574317,83.4029339478494,76.78943474081,79.0683935968247,79.3214767420083,80.5724341104407,79.9005794016281,80.9809028639459,83.0394640373541,85.9375170085489,76.9127994492687,78.7128197329324,80.338122381342,82.9116055766055,85.7556393608527,80.3814782435248,84.1222486526176,69.6022202033569,85.6341677913946
1990-07-01,77.4885204925886,74.685259846151,77.2651302352589,80.4830746450411,77.9836284093611,82.3101966064704,83.5955121967632,79.0983335933998,80.7944181295985,80.4682346995562,80.8225090673669,83.9603640946224,85.3898894404066,78.9599665863939,80.3576956133176,81.08367301239,84.2104505572005,76.898772454333,76.0783730126322,80.5677455108113,83.6590324686691,80.6560185034313,76.6131508182407,84.2687312117092,79.5614775847108,73.6515744892947,79.4969809289606,83.1874710278995,83.6608775650347,87.2110500473128,83.5170321372579,81.3297809365919,73.3820917780492,84.4427754409541,77.0516197294005,78.2852934431979,79.2513428801194,80.8707487949386,79.5848827441556,79.7075494733888,81.679011403078,85.152747532692,77.6645748274893,77.5588255217527,80.6174480817139,83.3005374328744,84.9272410733826,80.3788996899413,84.2311914541751,71.2953981206769,83.7208200810658
1990-08-01,76.7087419902472,75.1029434031742,78.1241014942584,81.1983383712388,77.8797387604424,82.1009753430763,82.7932757977798,78.2580432284594,80.6083395700603,80.207979401738,79.8539365909502,84.0514617875616,82.496229703986,80.0269739881325,79.4643348696533,78.6742604487919,83.4218396438407,77.1910774248161,73.153199422078,80.3006127543294,84.3461551819782,79.6133552606807,76.6314658417449,85.6051465058336,80.778732971445,76.7303088973583,80.8330476633533,83.5663461085771,85.1034846667822,86.8294457381044,84.8582782058498,81.1015928032948,74.6645780317283,82.6091942213622,76.4292974839918,79.1385287746181,78.2587814339048,81.4633043337475,79.1030948517355,80.2643519547596,81.372363609112,86.9395635150784,77.9190882021511,78.1230898018386,81.980861992876,82.753008318462,83.5466306895479,80.7983652595388,84.553254541485,68.7316374577696,83.4778877036111
1990-09-01,77.3569566705149,74.5333110062284,76.1953682579168,80.1634206112836,76.7995654072834,82.4445715963209,84.2766042564945,80.5971668569687,82.0486579360996,80.5799538366787,78.6347455463498,83.4690620743506,85.2242086138997,80.3762772314823,79.2466940038097,82.2382553792064,83.4800922318124,76.2486280833843,73.902990696034,80.4392064814698,83.2660887629751,80.0724397815217,76.6317841643048,85.3769657645578,80.6473068886346,76.400428093788,80.468671854734,82.471338645381,85.0952717623906,86.3124877843085,85.6049704137023,80.0535736556546,77.036813122213,83.3670176818694,75.9878353857158,79.2077515266074,77.9681122100855,80.4016159526303,79.1268997188933,82.1017823683734,80.1552371926166,85.7303058523243,76.8976306922913,78.7916703190281,81.7358949748396,84.4962897297332,83.7449603008721,80.0879956594849,86.550983614177,66.5023623044154,83.3005188846189
1990-10-01,76.8910120135735,76.4766085711625,77.4471101387692,81.3291783029298,76.8954830108521,83.1509702545104,82.6111389197775,78.8906038179529,81.7488260137759,79.9697800361082,79.5987629722403,84.6009689390463,84.2390462978633,81.1185645136025,80.2947645031588,82.4082988818014,84.1937994250541,76.4430462890181,73.3820865603559,81.408951000967,83.149248022202,79.8561325803797,76.9099080871162,85.8749660763721,83.2164224514339,76.2710958499968,80.5189791326277,82.047676685399,83.4347533220583,85.9902944486393,84.4139516543294,81.0583672824264,74.5264628437792,81.7297492725701,75.9693668860944,78.9675958249832,76.011727717002,80.069361474127,79.1206029162032,81.9297113514715,79.0102340064326,83.8283926156221,76.4036682825231,78.9785033712847,81.8164014648461,83.5047716058661,84.7314482490105,79.6647782140034,85.9789208017043,68.2196870519356,83.2291840406706
1990-11-01,78.5915068685066,78.6844013112594,79.3800594649818,81.250698380439,76.0343461416745,82.7172180876095,83.4644935604186,78.7011666454665,79.7644954310808,79.7800276259628,78.9841773032145,84.3423109785154,84.5461569482798,81.7277524522039,79.7196744314793,80.9580265458913,84.4040368479164,75.2031025637803,72.3411619456624,80.0094222637464,79.9512836375511,80.3289186091112,76.7031710112537,86.3690683053081,79.9569437487945,75.7673562494453,79.8192084606404,81.8359492245889,84.8566600589653,86.3933852482274,84.0286319391997,81.530309376667,73.6134330701996,82.1670777438101,75.5897739028261,79.0281046115942,76.8871602688375,81.1897597369523,78.2734865625866,77.7126295739524,80.2729339331909,84.8377464538597,76.8170444917292,79.064843531608,81.7772768230849,83.1414945287804,83.0880570713933,80.7970106115131,85.9717582414513,67.6324046807612,82.3687019508663
1990-12-01,77.8265165351176,75.9403661531666,77.7387249055095,81.933537480679,75.6195508832636,83.1027149682161,83.3641813394901,78.7867312092273,82.3146507529452,79.0232599155694,78.0420357742242,84.3498109376202,84.5918334051187,81.1837262104194,79.9534020569278,82.1421688169952,83.9549294986182,73.1774732345684,72.314560601935,79.440862768568,79.1015605913315,81.5752960273377,75.8990662128244,85.951191573873,78.8214248119209,75.4736530851461,80.6442093288176,82.586047702676,84.1811835521594,87.2139507279187,85.5741795441951,80.5610626192816,73.4199110068333,81.2202852402774,75.5662243414223,79.646092739726,78.450999992581,80.2223476086396,79.0969342128208,79.0872676227052,80.1021192446827,86.2254954311865,74.7997448676867,78.996024484588,81.5813233269092,81.692914955599,84.4645762536109,81.9555368800008,85.0487549815912,67.6090761011386,83.4594698794853
1991-01-01,77.2349772198029,74.2748651355298,78.0023349747371,81.3134572337202,76.1092543000505,82.8964970370162,83.4951750740515,77.0960582514269,81.7039109339743,79.8343681174143,78.5657161777874,84.7218670419586,83.3519810146203,79.7492496120774,80.0831323356938,79.2121797403977,83.8037495371134,73.3960793001241,73.4719913178864,78.7988597277217,81.2642091471633,81.1344012963309,76.1589756939305,86.7875069426834,79.8316315096051,74.7709223256065,80.8741142418053,82.7951493357373,84.3845969691939,87.0994544184375,84.4175298206242,80.4616169662793,72.8026405321513,82.4001103318698,75.4545519703114,78.6054712232157,77.471749609953,80.4513774480739,78.2342403318224,79.5662418229829,83.1994470296505,85.5724345404135,76.5101938213708,78.7432028567803,80.2415950043688,82.1260889701355,83.4693898171273,79.3970858732335,84.4137753482699,67.3136907950253,81.9225332057909
1991-02-01,76.7980863868111,71.8560951478217,77.8985863036178,80.7677347547275,76.5292684264853,83.993010102719,83.3431547210064,78.2807156807095,82.6424689196637,78.8892448969765,79.2297638793913,87.3881834612309,84.6837317935456,79.8500324233441,80.9304056767475,78.2193425656803,85.6863460800394,74.6275067609156,72.9006895770045,78.1868576336244,81.9298770031788,82.3396469487193,74.7290651831781,85.0034913435525,79.2206789950618,75.6931968763071,79.8243710681749,82.3149256053678,85.1138746024639,87.7403915956368,84.2500472476048,79.7914444204448,74.3224161576039,83.3037778757955,75.6417174381788,78.7846261177397,76.7382800225849,81.0633089945343,77.8117568686207,79.543637329779,81.0356832000711,85.8154659091942,77.1204603255045,79.4421147834167,80.7139046469451,81.5090948520661,82.9052285203823,78.9405224203194,83.2229524698477,68.5638115646585,85.3498593933901
1991-03-01,76.737456826554,71.8737628551471,76.8863961021031,81.0335001371849,75.7039916565966,83.3257279546871,83.2039573053805,78.2579937273867,82.2706395009952,79.2141410273999,80.2444940885302,86.5928178800759,84.9476009308292,80.1433116347729,79.1618226661049,81.0099136509573,84.2929627768295,74.8203213085943,72.426625707704,78.2767182363522,82.8573524922187,81.0495994136725,74.8787923447386,86.0197967876343,81.1957470724119,75.1220318896915,79.605412099152,81.1777881576778,84.288568708664,87.0040095772722,83.9771476290533,79.2133066986702,75.0337554675659,81.9477648008454,75.254225187841,79.3566233991993,77.1894836678608,82.0890311666919,77.7659719563347,80.8156585058386,80.6134853607535,84.7061763182539,76.8265254724331,79.3057243226697,80.5146251136349,81.5664225339445,84.5456855515244,78.3044030017884,83.8274736776623,68.257921033529,82.2962776075684
1991-04-01,79.1141671822018,72.2648158725041,77.954879031279,80.9696384579724,75.7457219888503,83.3596442441236,83.643023137036,78.1869079384197,81.4620996677249,79.3724667959579,80.9241089677412,85.395350960608,85.6770435910273,79.1892550791586,79.2808897033829,82.0246541097095,83.7958632411091,75.6716724526687,71.7530131328581,79.0401420135535,85.3369548954147,79.6913210260445,75.1710614379344,86.8860393478266,80.2724476686202,78.1630520364106,79.5568637476728,81.641318959391,84.320714611435,87.6162005757827,84.2706437849631,79.956662110416,72.9634540664581,81.1264870240578,75.0233607465416,79.6541473761183,76.9859592478303,82.4370582043218,78.6679324400963,80.0988179300123,80.3817693490706,85.8891090672136,77.1684468813167,79.5789386336,82.9701502115314,81.7293484624358,80.4740555695958,78.6150446860032,84.2664468322178,68.8182647985555,82.7331947073314
1991-05-01,76.8469881038723,72.57365687435,77.3125847412479,81.4928662419483,75.2308004209394,82.9885021698353,82.7841711901585,78.1928616554455,79.7965800682492,78.2160908724432,80.3637266315819,85.3754990825439,84.8858231681843,78.3635758917006,78.3227078408745,82.1465779669817,84.0565141637323,75.6874295147028,70.8829945031496,77.7859952741287,84.5167322721139,77.3752589462456,74.8670794136896,87.2603301205941,80.1333432408486,75.7227731296782,79.6128181655113,81.1224798095084,84.4062670481306,87.5506903181045,86.6512120505535,79.5725609930141,74.3478683267263,82.1264060023968,74.4970839166957,79.6931285052474,76.6318132161453,81.1211404629835,78.7363371255395,79.0535706827254,79.7341663053774,85.8024315839493,77.3762733356911,79.1487123422082,81.2999753760572,81.9165833473867,81.6792328297483,78.5146623085838,84.8908339207966,68.9178849459871,84.4073922847585
1991-06-01,76.2147108609343,75.2971324731671,75.7997767672789,80.9558699137401,75.7222714618027,82.4999501529482,81.8716974154877,79.3642817297862,81.5988757396142,78.236801102861,80.3546090316414,85.0218931215957,84.2512435145416,80.0864370418905,78.3923961393492,81.9763819873439,82.8700457949104,76.4799455559769,71.8672546204026,77.847631548771,83.1432304598603,79.6231764866439,74.6313612085545,87.1967939558436,80.6093843791424,75.2363813899693,81.1603570418901,81.912131114883,84.4456167849726,87.2922038022541,85.1031583662285,80.2189840623134,75.5820176680194,82.5405697612311,74.4243795209693,78.6626112951619,77.9699114758079,80.9430187362878,78.9024218270204,79.0174876293704,79.1221314601123,84.2151109385173,76.6650127833345,79.6420042559707,80.8689825152579,83.0165387321069,82.0303618464926,79.5327913007242,84.6815806802331,67.605715419553,82.7205772256195
1991-07-01,75.7256685447689,76.3190627318661,75.1851640889541,80.5771975485264,75.5418331467457,81.396464630268,80.6702632288688,81.1216636695856,83.0287083814514,77.9961337014704,80.1464214785199,85.101459482896,83.6269099535342,81.2277734039477,79.3179528546186,80.7788184717554,83.4540450070664,74.4293744427111,71.5492731450355,78.0548402297202,83.4224932509112,79.9092591345519,75.1326068168662,87.3392688025399,80.1907391018135,75.2074298688455,80.6057846076055,81.7455057885885,84.2885589154685,85.8051003907665,83.848023360168,81.2751279475393,76.8202538448458,82.2799727398441,74.4857206275797,78.2120003518079,77.7210383839431,79.9226150831459,78.7408544192485,79.1408470161271,80.4651517838268,84.5018057953556,76.9715525563591,79.6833340269866,80.5334587395453,81.9152418210423,82.811443954789,78.2301828266115,85.6589816852085,67.5693437679404,83.5191244122849
1991-08-01,76.0098703119793,75.7147870357377,75.6842833057484,78.6417643525657,75.98050068937,82.3061062069591,82.8667228445108,78.7351368426257,82.9887618998115,78.930416892867,80.0702703274927,83.860232600629,84.4554015531116,81.8201953100155,79.2473198344939,80.2671142400117,83.6688033589225,72.3167836800798,72.0245988695439,77.5469832248113,82.0091711405568,79.6927713873862,74.7219499421477,86.2052344240753,79.7951197383091,74.3790458727116,80.0527225224016,82.3378540602098,83.7396553307222,85.5085435700506,83.0378167040277,80.8762798811311,76.3732433126755,81.3046780888438,74.1201877145281,77.0565878474121,77.2178516220018,80.1505283432692,78.1168976498267,78.3221134158615,80.4185332721131,84.0688369747732,78.8442810684426,78.918956252881,80.150426500487,82.8457320737164,82.7924324922145,78.1440422953363,84.3218508160901,67.9582350586861,82.9137354627101
1991-09-01,74.8487044852204,73.7372068678377,75.8197428662457,78.6646293089947,76.1471604600116,83.6092083924676,81.7067892231838,76.2208431730701,83.5983827364053,78.5365321819823,81.1692324265391,84.2324063318393,84.4539640388566,81.4117053303061,78.9276099720613,78.6337109008224,84.1569210332391,72.4358481049496,72.3024658340254,79.010021851668,81.3954398107844,76.9506259840222,75.113765979006,83.7484211522115,80.0538562739037,74.539333536719,80.7124539504613,83.0801422206089,86.0993138165387,84.9236513133678,81.8229911614912,79.5744742597141,76.6322703540954,80.6747883765226,75.0752586884035,78.9328309899729,77.3435556584887,79.7293265679068,78.2267446039109,76.2576064373903,80.7283627555811,85.4232628559632,76.2510771560978,78.6743447977566,81.7004330427234,83.7822922268918,82.6123045098201,78.6384083251648,83.4703339011164,68.3873851705458,82.3514628597456
